STATE,DISTRICT,TEH_NAME,BLOCK_NAME,LAT,LON,SITE_NAME,SITE_TYPE,WLCODE,YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
KA,Bangalore Rural,Devanhalli,Devanhalli,13.275,77.65,Vishwanathapura,Dug Well,W06405,2004,9.87,9.03,7.1,9.4
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36388889,77.52111111,Gollahalli,Dug Well,W05491,2004,11.1,11.11,11.08,10.68
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.30833333,77.54166667,Dodballapur1,Bore Well,W05490,2004,NA,28.1,31.15,35.6
KA,Bangalore Rural,Devanhalli,Devanhalli,13.25,77.725,Dasarahalli-2,Bore Well,W05488,2004,NA,20.1,20.64,20.5
KA,Bangalore Rural,Hoskote,Hoskote,12.99166667,77.79166667,Kadugodi,Bore Well,W05714,2004,NA,21.66,18.02,22.66
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.1875,77.47083333,Kanasvadi,Bore Well,W05710,2004,NA,36.9,38.8,38.55
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.71666667,Kodagurki,Dug Well,W05709,2004,8.09,8.77,7.09,NA
KA,Bangalore Rural,Devanhalli,Devanhalli,13.2,77.7,Arasinakunte,Dug Well,W05236,2004,NA,NA,12.6,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.06666667,77.31666667,Mahadevapura,Dug Well,W06100,2004,NA,NA,4.86,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.0625,77.34583333,Yentiganahalli,Bore Well,W06421,2004,NA,18.58,10.7,19.5
KA,Bangalore Rural,Nelamangala,Nelamangala,13.16805556,77.225,Shivagange,Bore Well,W06418,2004,NA,7.98,4.22,8.88
KA,Bangalore Rural,Devanhalli,Devanhalli,13.275,77.65,Vishwanathapura,Dug Well,W06405,2003,8.71,7.99,8.82,9.05
KA,Bangalore Rural,Hoskote,Hoskote,12.99166667,77.79166667,Kadugodi,Bore Well,W05714,2003,NA,18.03,NA,NA
KA,Bangalore Rural,Hoskote,Hoskote,13.03333333,77.86111111,Jadigenahalli,Dug Well,W05713,2003,NA,8.39,NA,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.16805556,77.225,Shivagange,Bore Well,W06418,2003,NA,6.97,NA,NA
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.1875,77.47083333,Kanasvadi,Bore Well,W05710,2003,NA,34.02,NA,NA
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36388889,77.52111111,Gollahalli,Dug Well,W05491,2003,11.04,11.19,9.2,11.38
KA,Bangalore Rural,Nelamangala,Nelamangala,13.18888889,77.22777778,Shivagange1,Dug Well,W06419,2003,9.35,9.6,11.7,6.6
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.29166667,77.54166667,Siddanayakanahalli,Dug Well,W06407,2003,9.43,6.32,10.23,8.55
KA,Bangalore Rural,Devanhalli,Devanhalli,13.2,77.7,Arasinakunte,Dug Well,W05236,2003,NA,NA,10.36,NA
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.30833333,77.54166667,Dodballapur1,Bore Well,W05490,2003,NA,22.11,NA,NA
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.40694444,77.53166667,Subraya Nagenahalli,Dug Well,W06408,2003,4.64,6.29,3.53,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.0625,77.34583333,Yentiganahalli,Bore Well,W06421,2003,NA,20.71,NA,NA
KA,Bangalore Rural,Devanhalli,Devanhalli,13.25,77.725,Dasarahalli-2,Bore Well,W05488,2003,NA,18.37,NA,NA
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.71666667,Kodagurki,Dug Well,W05709,2003,8.67,7.77,8.76,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.18888889,77.22777778,Shivagange1,Dug Well,W06419,2002,8.35,6.05,7.25,3.99
KA,Bangalore Rural,Nelamangala,Nelamangala,13.225,77.24166667,Sompura,Dug Well,W06420,2002,NA,11.15,NA,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.0625,77.34583333,Yentiganahalli,Bore Well,W06421,2002,NA,NA,19.5,18.8
KA,Bangalore Rural,Hoskote,Hoskote,13.11666667,77.90138889,Mugabala,Dug Well,W06094,2002,NA,3.86,NA,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.06666667,77.31666667,Mahadevapura,Dug Well,W06100,2002,NA,8.28,NA,9.08
KA,Bangalore Rural,Devanhalli,Devanhalli,13.275,77.65,Vishwanathapura,Dug Well,W06405,2002,6.6,4.75,7.1,5.9
KA,Bangalore Rural,Devanhalli,Devanhalli,13.2,77.7,Arasinakunte,Dug Well,W05236,2002,10.85,8.26,NA,10.02
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.68472222,Jyotipura,Dug Well,W05708,2002,NA,8.34,NA,NA
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.71666667,Kodagurki,Dug Well,W05709,2002,6.59,4.5,7.15,3.59
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.1875,77.47083333,Kanasvadi,Bore Well,W05710,2002,NA,NA,30.48,29.99
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36666667,77.38333333,Kanikanahalli,Dug Well,W05711,2002,NA,2.84,NA,7.6
KA,Bangalore Rural,Hoskote,Hoskote,13.03333333,77.86111111,Jadigenahalli,Dug Well,W05713,2002,NA,6.71,NA,6.75
KA,Bangalore Rural,Hoskote,Hoskote,12.99166667,77.79166667,Kadugodi,Bore Well,W05714,2002,16.62,NA,33.06,7.06
KA,Bangalore Rural,Devanhalli,Devanhalli,13.25,77.725,Dasarahalli-2,Bore Well,W05488,2002,17.7,NA,18.02,17.45
KA,Bangalore Rural,Devanhalli,Devanhalli,13.25,77.7,Devanhalli1,Dug Well,W05489,2002,NA,NA,NA,7.7
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.30833333,77.54166667,Dodballapur1,Bore Well,W05490,2002,21.1,NA,21.7,17.81
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36388889,77.52111111,Gollahalli,Dug Well,W05491,2002,11.05,9.6,10.98,11.08
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.29166667,77.54166667,Siddanayakanahalli,Dug Well,W06407,2002,5.6,3.66,6,5.32
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.40694444,77.53166667,Subraya Nagenahalli,Dug Well,W06408,2002,5.33,1.76,5.88,2.98
KA,Bangalore Rural,Hoskote,Hoskote,13.075,77.80277778,Yalachahalli,Dug Well,W06411,2002,NA,3.53,NA,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.16805556,77.225,Shivagange,Bore Well,W06418,2002,7.14,NA,6.48,3.89
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.71666667,Kodagurki,Dug Well,W05709,2001,5.87,3.85,5.67,5.29
KA,Bangalore Rural,Nelamangala,Nelamangala,13.16805556,77.225,Shivagange,Bore Well,W06418,2001,NA,5.04,NA,5.54
KA,Bangalore Rural,Nelamangala,Nelamangala,13.06666667,77.31666667,Mahadevapura,Dug Well,W06100,2001,7.07,8.05,2,9.06
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.29166667,77.54166667,Siddanayakanahalli,Dug Well,W06407,2001,5.15,3.01,2.62,4.35
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.68472222,Jyotipura,Dug Well,W05708,2001,NA,7.49,9.27,10.08
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36388889,77.52111111,Gollahalli,Dug Well,W05491,2001,10.61,8.47,8.75,9.92
KA,Bangalore Rural,Nelamangala,Nelamangala,13.18888889,77.22777778,Shivagange1,Dug Well,W06419,2001,8.47,5.8,2.2,10.96
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.30833333,77.54166667,Dodballapur1,Bore Well,W05490,2001,20.22,16.12,15.88,19.12
KA,Bangalore Rural,Devanhalli,Devanhalli,13.2,77.7,Arasinakunte,Dug Well,W05236,2001,11.07,9.75,7,NA
KA,Bangalore Rural,Devanhalli,Devanhalli,13.25,77.725,Dasarahalli-2,Bore Well,W05488,2001,NA,17.43,16.96,17.79
KA,Bangalore Rural,Hoskote,Hoskote,13.11666667,77.90138889,Mugabala,Dug Well,W06094,2001,NA,3.58,2.35,NA
KA,Bangalore Rural,Hoskote,Hoskote,12.99166667,77.79166667,Kadugodi,Bore Well,W05714,2001,11.89,11.9,12.54,16.13
KA,Bangalore Rural,Devanhalli,Devanhalli,13.275,77.65,Vishwanathapura,Dug Well,W06405,2001,5.51,3.68,3.4,6.26
KA,Bangalore Rural,Hoskote,Hoskote,13.03333333,77.86111111,Jadigenahalli,Dug Well,W05713,2001,NA,6.55,4.21,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.225,77.24166667,Sompura,Dug Well,W06420,2001,NA,11.6,10.55,12.42
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36666667,77.38333333,Kanikanahalli,Dug Well,W05711,2001,NA,4.7,4.58,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.0625,77.34583333,Yentiganahalli,Bore Well,W06421,2001,16.76,13.47,NA,14.06
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.1875,77.47083333,Kanasvadi,Bore Well,W05710,2001,30.87,30.12,28.05,30.46
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.40694444,77.53166667,Subraya Nagenahalli,Dug Well,W06408,2001,5.13,1.18,4.22,2.73
KA,Bangalore Rural,Nelamangala,Nelamangala,13.16805556,77.225,Shivagange,Bore Well,W06418,2000,5.94,5.66,3.46,6.86
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.40694444,77.53166667,Subraya Nagenahalli,Dug Well,W06408,2000,NA,4.06,3.22,NA
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.29166667,77.54166667,Siddanayakanahalli,Dug Well,W06407,2000,5.7,5.5,2.34,6.49
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36388889,77.52111111,Gollahalli,Dug Well,W05491,2000,10.98,10.38,7.28,11.18
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.30833333,77.54166667,Dodballapur1,Bore Well,W05490,2000,20.5,NA,14.45,22.14
KA,Bangalore Rural,Devanhalli,Devanhalli,13.25,77.725,Dasarahalli-2,Bore Well,W05488,2000,18.08,NA,17.62,18
KA,Bangalore Rural,Hoskote,Hoskote,12.99166667,77.79166667,Kadugodi,Bore Well,W05714,2000,14.06,NA,10.71,16.19
KA,Bangalore Rural,Hoskote,Hoskote,13.03333333,77.86111111,Jadigenahalli,Dug Well,W05713,2000,7.49,6.04,4.14,NA
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36666667,77.38333333,Kanikanahalli,Dug Well,W05711,2000,6.9,NA,2.1,8.05
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.71666667,Kodagurki,Dug Well,W05709,2000,5.35,5.05,3.2,6.47
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.68472222,Jyotipura,Dug Well,W05708,2000,NA,8.82,NA,NA
KA,Bangalore Rural,Devanhalli,Devanhalli,13.2,77.7,Arasinakunte,Dug Well,W05236,2000,NA,11,9.28,NA
KA,Bangalore Rural,Devanhalli,Devanhalli,13.275,77.65,Vishwanathapura,Dug Well,W06405,2000,5.2,4.35,2.97,6.3
KA,Bangalore Rural,Nelamangala,Nelamangala,13.1,77.3875,Nelamangala,Dug Well,W06101,2000,NA,5.45,NA,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.06666667,77.31666667,Mahadevapura,Dug Well,W06100,2000,7.37,8.63,4.19,7.53
KA,Bangalore Rural,Hoskote,Hoskote,13.11666667,77.90138889,Mugabala,Dug Well,W06094,2000,NA,4.05,2.09,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.0625,77.34583333,Yentiganahalli,Bore Well,W06421,2000,16.97,NA,10.13,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.225,77.24166667,Sompura,Dug Well,W06420,2000,13.9,12.71,11.32,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.18888889,77.22777778,Shivagange1,Dug Well,W06419,2000,8.15,3.23,2.43,8.61
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.1875,77.47083333,Kanasvadi,Bore Well,W05710,2000,31.81,NA,29.07,24.82
KA,Bangalore Rural,Devanhalli,Devanhalli,13.275,77.65,Vishwanathapura,Dug Well,W06405,1999,6.15,3.97,4.1,4.85
KA,Bangalore Rural,Nelamangala,Nelamangala,13.1,77.3875,Nelamangala,Dug Well,W06101,1999,7.95,8.3,6.12,7.6
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.68472222,Jyotipura,Dug Well,W05708,1999,NA,7.59,8.55,8.65
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.71666667,Kodagurki,Dug Well,W05709,1999,7.08,5.27,4.95,5.75
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36666667,77.38333333,Kanikanahalli,Dug Well,W05711,1999,7.51,7.07,5.4,6.9
KA,Bangalore Rural,Hoskote,Hoskote,13.05833333,77.775,Huskur,Dug Well,W05712,1999,NA,7.7,NA,NA
KA,Bangalore Rural,Hoskote,Hoskote,13.03333333,77.86111111,Jadigenahalli,Dug Well,W05713,1999,NA,4.2,5.46,5.06
KA,Bangalore Rural,Devanhalli,Devanhalli,13.25,77.725,Dasarahalli-2,Bore Well,W05488,1999,19.04,NA,NA,NA
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.30833333,77.54166667,Dodballapur1,Bore Well,W05490,1999,22.28,NA,NA,NA
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36388889,77.52111111,Gollahalli,Dug Well,W05491,1999,11.36,10.91,9.68,10.92
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.29166667,77.54166667,Siddanayakanahalli,Dug Well,W06407,1999,7.78,7.52,5.41,7.53
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.40694444,77.53166667,Subraya Nagenahalli,Dug Well,W06408,1999,NA,4.54,3.66,3.52
KA,Bangalore Rural,Hoskote,Hoskote,13.1875,77.83611111,Thammarasanahalli,Dug Well,W06409,1999,NA,NA,10.25,NA
KA,Bangalore Rural,Hoskote,Hoskote,13.12222222,77.88611111,Thavarekere,Dug Well,W06410,1999,NA,4.24,NA,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.16805556,77.225,Shivagange,Bore Well,W06418,1999,6.66,NA,NA,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.18888889,77.22777778,Shivagange1,Dug Well,W06419,1999,8.44,6.16,7.36,7.72
KA,Bangalore Rural,Nelamangala,Nelamangala,13.225,77.24166667,Sompura,Dug Well,W06420,1999,14.9,13.53,12.85,14.26
KA,Bangalore Rural,Nelamangala,Nelamangala,13.0625,77.34583333,Yentiganahalli,Bore Well,W06421,1999,NA,NA,19.6,NA
KA,Bangalore Rural,Hoskote,Hoskote,13.11666667,77.90138889,Mugabala,Dug Well,W06094,1999,5.36,1.85,2.99,2.63
KA,Bangalore Rural,Nelamangala,Nelamangala,13.06666667,77.31666667,Mahadevapura,Dug Well,W06100,1999,8.55,7.1,6.02,9.12
KA,Bangalore Rural,Devanhalli,Devanhalli,13.2,77.7,Arasinakunte,Dug Well,W05236,1999,NA,10.22,10.75,11.23
KA,Bangalore Rural,Devanhalli,Devanhalli,13.275,77.65,Vishwanathapura,Dug Well,W06405,1998,5.85,6.13,2.32,6.75
KA,Bangalore Rural,Devanhalli,Devanhalli,13.2,77.7,Arasinakunte,Dug Well,W05236,1998,NA,NA,9.5,NA
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.68472222,Jyotipura,Dug Well,W05708,1998,NA,NA,7.1,NA
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.71666667,Kodagurki,Dug Well,W05709,1998,6.89,7,3.78,8.46
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36666667,77.38333333,Kanikanahalli,Dug Well,W05711,1998,NA,8.72,5.23,NA
KA,Bangalore Rural,Hoskote,Hoskote,13.05833333,77.775,Huskur,Dug Well,W05712,1998,NA,NA,6.96,NA
KA,Bangalore Rural,Hoskote,Hoskote,13.03333333,77.86111111,Jadigenahalli,Dug Well,W05713,1998,5.32,9.67,2.29,7.56
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36388889,77.52111111,Gollahalli,Dug Well,W05491,1998,10.33,10.91,9.46,11.11
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.29166667,77.54166667,Siddanayakanahalli,Dug Well,W06407,1998,9.54,9.9,6.83,10.91
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.40694444,77.53166667,Subraya Nagenahalli,Dug Well,W06408,1998,NA,NA,3.17,3.2
KA,Bangalore Rural,Nelamangala,Nelamangala,13.18888889,77.22777778,Shivagange1,Dug Well,W06419,1998,3.62,8.34,3.38,9.51
KA,Bangalore Rural,Nelamangala,Nelamangala,13.225,77.24166667,Sompura,Dug Well,W06420,1998,12.9,11.93,11.95,13.69
KA,Bangalore Rural,Hoskote,Hoskote,13.11666667,77.90138889,Mugabala,Dug Well,W06094,1998,NA,NA,0.73,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.06666667,77.31666667,Mahadevapura,Dug Well,W06100,1998,6.89,8.52,7.57,8.58
KA,Bangalore Rural,Nelamangala,Nelamangala,13.1,77.3875,Nelamangala,Dug Well,W06101,1998,8.15,7.9,6.75,13.59
KA,Bangalore Rural,Devanhalli,Devanhalli,13.275,77.65,Vishwanathapura,Dug Well,W06405,1997,8.04,6.46,6.22,7.66
KA,Bangalore Rural,Nelamangala,Nelamangala,13.06666667,77.31666667,Mahadevapura,Dug Well,W06100,1997,9.69,5.88,5.69,10.83
KA,Bangalore Rural,Hoskote,Hoskote,13.11666667,77.90138889,Mugabala,Dug Well,W06094,1997,NA,6,NA,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.225,77.24166667,Sompura,Dug Well,W06420,1997,13.82,11.46,12.91,13.08
KA,Bangalore Rural,Nelamangala,Nelamangala,13.18888889,77.22777778,Shivagange1,Dug Well,W06419,1997,12.27,7.87,9.08,12.2
KA,Bangalore Rural,Hoskote,Hoskote,13.12222222,77.88611111,Thavarekere,Dug Well,W06410,1997,NA,5.4,NA,NA
KA,Bangalore Rural,Hoskote,Hoskote,13.1875,77.83611111,Thammarasanahalli,Dug Well,W06409,1997,NA,11.18,NA,NA
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.40694444,77.53166667,Subraya Nagenahalli,Dug Well,W06408,1997,2.65,2.91,1.61,3.71
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.29166667,77.54166667,Siddanayakanahalli,Dug Well,W06407,1997,12.85,10.47,10.12,12.74
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.43888889,77.46111111,Gundumgere,Dug Well,W05492,1997,10.84,NA,NA,NA
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36388889,77.52111111,Gollahalli,Dug Well,W05491,1997,11.91,11.71,10.58,12.01
KA,Bangalore Rural,Devanhalli,Devanhalli,13.25,77.7,Devanhalli1,Dug Well,W05489,1997,NA,13.56,NA,NA
KA,Bangalore Rural,Hoskote,Hoskote,13.03333333,77.86111111,Jadigenahalli,Dug Well,W05713,1997,7.82,3.98,4.4,8.37
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36666667,77.38333333,Kanikanahalli,Dug Well,W05711,1997,NA,8.9,9.03,NA
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.71666667,Kodagurki,Dug Well,W05709,1997,9.64,7.96,7.26,9.31
KA,Bangalore Rural,Nelamangala,Nelamangala,13.1,77.3875,Nelamangala,Dug Well,W06101,1997,10.13,9.07,8.32,9.42
KA,Bangalore Rural,Nelamangala,Nelamangala,13.1,77.3875,Nelamangala,Dug Well,W06101,1996,10.1,9.36,8.76,10.69
KA,Bangalore Rural,Devanhalli,Devanhalli,13.275,77.65,Vishwanathapura,Dug Well,W06405,1996,6.26,7.74,6.91,8.35
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.30833333,77.59333333,Rajaghatta,Dug Well,W06406,1996,NA,15.33,NA,15.39
KA,Bangalore Rural,Nelamangala,Nelamangala,13.18888889,77.22777778,Shivagange1,Dug Well,W06419,1996,8.2,7.51,7.19,7.65
KA,Bangalore Rural,Hoskote,Hoskote,13.11666667,77.90138889,Mugabala,Dug Well,W06094,1996,NA,NA,4.99,NA
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36388889,77.52111111,Gollahalli,Dug Well,W05491,1996,13.7,14.87,11.43,14.91
KA,Bangalore Rural,Hoskote,Hoskote,13.12222222,77.88611111,Thavarekere,Dug Well,W06410,1996,6.96,6.99,4.1,NA
KA,Bangalore Rural,Devanhalli,Devanhalli,13.25,77.7,Devanhalli1,Dug Well,W05489,1996,15.6,14.79,14.75,15.95
KA,Bangalore Rural,Nelamangala,Nelamangala,13.06666667,77.31666667,Mahadevapura,Dug Well,W06100,1996,9.35,9.88,4.77,11.36
KA,Bangalore Rural,Hoskote,Hoskote,13.03333333,77.86111111,Jadigenahalli,Dug Well,W05713,1996,NA,5.01,3.85,NA
KA,Bangalore Rural,Hoskote,Hoskote,13.1875,77.83611111,Thammarasanahalli,Dug Well,W06409,1996,NA,NA,10.66,NA
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.36666667,77.38333333,Kanikanahalli,Dug Well,W05711,1996,NA,NA,8.41,NA
KA,Bangalore Rural,Nelamangala,Nelamangala,13.225,77.24166667,Sompura,Dug Well,W06420,1996,11.94,11.79,10.45,13.91
KA,Bangalore Rural,Devanhalli,Devanhalli,13.26666667,77.71666667,Kodagurki,Dug Well,W05709,1996,9,7.68,7.68,9.32
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.40694444,77.53166667,Subraya Nagenahalli,Dug Well,W06408,1996,2.5,5.34,4.05,2.74
KA,Bangalore Rural,Dodballapur,Dod Ballapur,13.29166667,77.54166667,Siddanayakanahalli,Dug Well,W06407,1996,12.38,11.21,10.51,12.8
KA,Tumkur,Madhugiri,Madhugiri,13.76833333,77.24444444,Chilanahalli,Dug Well,W24565,2018,NA,2.35,6.5,NA
KA,Tumkur,Pavagada,Pavagada,14.01944444,77.20555556,Kanameri,Dug Well,W24615,2018,NA,1.2,9.1,NA
KA,Tumkur,Pavagada,Pavagada,14.05138889,77.16805556,C.K.Pura,Dug Well,W24623,2018,NA,1.83,9.37,NA
KA,Tumkur,Pavagada,Pavagada,14.05694444,77.10555556,Karekyathanahalli,Dug Well,W24624,2018,NA,3.6,8.7,NA
KA,Tumkur,Pavagada,Pavagada,14.14305556,77.18888889,Kotagudda,Dug Well,W24636,2018,NA,7.2,9.5,NA
KA,Tumkur,Madhugiri,Madhugiri,13.80222222,77.20222222,Virachinnenahalli,Dug Well,W24570,2018,NA,3.4,NA,NA
KA,Tumkur,Kunigal,Kunigal,13.00555556,76.95833333,Yellappana Gudde,Dug Well,W24315,2018,NA,NA,1.8,1.85
KA,Tumkur,Madhugiri,Madhugiri,13.725,77.31666667,Byalya1,Bore Well,W05459,2018,NA,49.6,NA,NA
KA,Tumkur,Koratagere,Koratagere,13.5375,77.075,Thovinakere1,Bore Well,W06683,2018,NA,NA,28.7,NA
KA,Tumkur,Kunigal,Kunigal,13.02916667,77.03333333,Nagavalli,Bore Well,W06369,2018,NA,20.68,22.2,NA
KA,Tumkur,Tumkur,Tumkur,13.50833333,77.01666667,Nelahal1,Bore Well,W06380,2018,NA,20.8,22.76,NA
KA,Tumkur,Gubbi,Gubbi,13.5,76.76666667,Hagalavadi1,Bore Well,W06045,2018,NA,28.1,36.3,NA
KA,Tumkur,Tiptur,Tiptur,13.25833333,76.47916667,Tiptur1,Bore Well,W06696,2018,NA,31.76,37.1,NA
KA,Tumkur,Gubbi,Gubbi,13.24166667,76.86666667,Kadaba-2,Bore Well,W06048,2018,NA,49.5,65.2,NA
KA,Tumkur,Koratagere,Koratagere,13.53333333,77.225,Koratagere-3,Dug Well,W20550,2018,NA,3.11,2.66,NA
KA,Tumkur,Koratagere,Koratagere,13.51666667,77.23333333,Koratagere-2,Bore Well,W06051,2018,NA,3.65,3.2,NA
KA,Tumkur,Koratagere,Koratagere,13.51805556,77.23472222,Koratagere-A,Dug Well,W06052,2018,NA,1.65,2.15,NA
KA,Tumkur,Koratagere,Koratagere,13.47083333,77.23888889,G.Nagenahalli,Dug Well,W05677,2018,NA,8.15,4.65,NA
KA,Tumkur,Koratagere,Koratagere,13.475,77.24166667,Nagenahalli,Dug Well,W06367,2018,NA,2.3,2.95,NA
KA,Tumkur,Chiknayakanhalli,Chiknayakanhalli,13.46666667,76.48333333,Mattighatta,Dug Well,W06365,2018,NA,4.05,3.6,NA
KA,Tumkur,Madhugiri,Madhugiri,13.75,77.2,Hosakere-2,Bore Well,W06057,2018,NA,2.4,6.7,NA
KA,Tumkur,Madhugiri,Madhugiri,13.82916667,77.20416667,Midigeshi,Dug Well,W06371,2018,NA,2.13,4.25,NA
KA,Tumkur,Madhugiri,Madhugiri,13.87277778,77.22722222,Bidarakere1,Dug Well,W05457,2018,NA,2.95,3.2,NA
KA,Tumkur,Sira,Sira,13.74166667,76.9,Sira1,Bore Well,W06694,2018,NA,9.65,12.2,NA
KA,Tumkur,Sira,Sira,13.75,76.9,Sira,Dug Well,W06693,2018,NA,5.75,9.3,NA
KA,Tumkur,Pavagada,Pavagada,14.1,77.28333333,Pavagada,Dug Well,W06377,2018,NA,1.6,4.7,NA
KA,Tumkur,Pavagada,Pavagada,14.15833333,77.29166667,Palavalli,Dug Well,W06376,2018,NA,7.37,8.77,NA
KA,Tumkur,Pavagada,Pavagada,14.175,77.0875,Rangasamudra,Dug Well,W06688,2018,NA,0.74,3.19,NA
KA,Tumkur,Kunigal,Kunigal,12.975,76.88333333,Yediyur,Bore Well,W06686,2018,NA,20.3,22.3,NA
KA,Tumkur,Turuvekere,Turuvekere,13.07222222,76.75833333,Mayasandra,Dug Well,W06382,2018,NA,2.45,3.2,NA
KA,Tumkur,Turuvekere,Turuvekere,13.075,76.76666667,Mayasandra1,Bore Well,W06383,2018,NA,11.65,9.05,NA
KA,Tumkur,Turuvekere,Turuvekere,13.16111111,76.66666667,Turuvekere,Dug Well,W06703,2018,NA,5.22,1.77,NA
KA,Tumkur,Turuvekere,Turuvekere,13.16666667,76.66666667,Turuvekere1,Bore Well,W06704,2018,NA,20.41,14.87,NA
KA,Tumkur,Tiptur,Tiptur,13.15833333,76.55833333,Nonavinakere,Dug Well,W06378,2018,NA,3.9,3.25,NA
KA,Tumkur,Channarayapatna,Tiptur,13.09444444,76.475,Navile-1,Dug Well,W21232,2018,NA,3.4,4.11,NA
KA,Tumkur,Tiptur,Tiptur,13.30833333,76.65833333,Kibbanahalli1,Bore Well,W06063,2018,NA,42.8,41.6,NA
KA,Tumkur,Tumkur,Tumkur,13.33333333,77.1,Tumkur,Dug Well,W06700,2018,NA,3.06,2.8,NA
KA,Tumkur,Tumkur,Tumkur,13.40833333,77.025,Bellavi1,Bore Well,W05461,2018,NA,18.85,19.67,NA
KA,Tumkur,Tumkur,Tumkur,13.325,77.15,Siddagangamatha,Dug Well,W06697,2018,NA,4.1,4.85,NA
KA,Tumkur,Gubbi,Gubbi,13.43333333,76.90833333,Chelur2,Bore Well,W05673,2018,NA,26.42,23.22,NA
KA,Tumkur,Gubbi,Gubbi,13.30416667,76.94166667,Gubbi,Dug Well,W05674,2018,NA,6.74,8.14,NA
