YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
2011,2.02,2.3,2.54,2.68
2011,0.94,1.54,1.41,2.86
2011,19.73,21.18,26.75,30.68
2011,1.82,1.62,1.64,2.01
2011,4.45,4.6,4.69,5.05
2011,3.98,3.45,4.63,6.16
2011,25.79,16.5,21.54,28.04
2011,7.64,3.43,4.53,7.98
2011,8.08,5.7,9.3,8.6
2011,1.9,1.84,1.88,2.01
2011,5.77,4.77,5.78,7.62
2011,6.23,4.53,5.79,7.03
2011,21.12,17.5,18.05,25.53
2011,10.57,5.3,11.38,9.56
2011,2.87,3.6,3.3,5.32
2011,13.23,4.8,4.05,3.56
2011,2.1,1.62,2.23,2.84
2010,2.2,2.25,2,1.8
2010,8.15,4.83,4.45,10.75
2010,1.1,0.85,1.1,2.2
2010,1.91,2.11,1.96,4.51
2010,9,5.3,6.8,7.6
2010,8.19,5.39,6.19,6.79
2010,NA,29.8,NA,NA
2010,2.8,1.7,2.76,2.9
2010,0.31,0.36,0.51,0.61
2010,10.8,11,10.5,11.62
2010,4.7,4.1,4.5,4.8
2010,6.38,6.08,6.08,7.18
2010,7.66,6.36,7.36,7.46
2010,4.52,3.92,4.42,4.12
2010,1.8,2.1,2.2,2.4
2010,0.59,1.34,1.34,3.24
2010,22.78,14.88,18.48,25.98
2010,1.42,1.52,1.42,2.42
2010,4.4,4,4.4,4.7
2010,3.45,2.5,2.25,4.15
2010,18.8,11.8,9.5,21.8
2010,5.03,2.73,3.43,6.23
2010,6.2,6.7,2.4,9.3
2010,1.34,1.74,1.64,2.19
2010,3.87,4.07,3.67,7.57
2010,4.33,4.03,4.63,5.23
2010,23.35,15.6,17.2,24.1
2010,10.6,9.95,5.9,12.4
2010,3.3,3.1,3.4,3.5
2010,3.1,2.4,0.8,3.5
2010,1.57,1.02,1.32,2.92
2009,2,2.1,1.7,2.4
2009,12.85,10.25,3.35,13.55
2009,1.72,1.17,1.27,2.42
2009,2.6,2.3,0.9,3.7
2009,2.06,3.11,2.16,4.41
2009,8.7,4.4,5.6,8.3
2009,7.69,5.79,4.39,6.99
2009,NA,NA,30.4,NA
2009,5.1,3.2,3.5,6.3
2009,0.61,0.41,0.41,0.66
2009,11.62,11.62,9,11.62
2009,4.5,4.2,3.1,4.8
2009,NA,1.41,NA,NA
2009,NA,5.36,NA,NA
2009,NA,4.28,6.88,8.88
2009,NA,45.7,35.4,NA
2009,9.26,7.96,5.36,8.36
2009,4.92,4.61,3.72,5.22
2009,2.6,2.7,2.2,3.2
2009,0.84,1.56,1.44,2.09
2009,26.28,26.38,11.08,NA
2009,2.02,1.92,1.12,3.12
2009,4.5,5.6,3.7,5
2009,1.55,4.65,1.45,4.75
2009,19.9,20,8.5,18.4
2009,9.07,NA,2.73,9.07
2009,7.7,9.3,2.4,NA
2009,1.29,1.64,1.64,2.34
2009,6.87,8.07,1.97,7.37
2009,5.83,6.73,2.53,6.43
2009,22.1,26.1,15.6,26.4
2009,20.4,18.5,11.3,22.8
2009,4.05,3.4,2.5,3.5
2009,NA,4.3,2.25,NA
2009,NA,4.8,4.65,NA
2008,2.59,2.36,2,2.1
2008,13.05,NA,9.05,10.55
2008,2.99,3.06,1.82,2.12
2008,4.8,2.6,2.6,3.1
2008,2.71,2.74,1.86,3.21
2008,9.6,9.01,8,5.8
2008,8,9.19,7.64,5.19
2008,NA,NA,NA,59.3
2008,8.07,0.72,NA,8.07
2008,5.2,4.1,1.7,4.9
2008,0.41,0.43,0.26,0.61
2008,11.62,5.61,11.62,11.62
2008,4.25,5.33,3.76,5
2008,1.2,1.27,0.98,1.5
2008,NA,4.74,3.86,NA
2008,7.19,4.88,3.77,8.78
2008,42,49.3,42.9,64.95
2008,7.21,6.43,6.48,7.66
2008,4.34,4.41,3.54,5.22
2008,3.5,4.1,3.18,3.9
2008,2.34,1.54,0.82,3.94
2008,29.59,18.78,20.78,22.83
2008,NA,1.6,1.92,2.52
2008,4.31,5.59,3.22,4.9
2008,2.27,4.85,2.16,3.05
2008,23.1,10.26,16.4,19.2
2008,9.07,NA,NA,6.63
2008,9.3,9.3,9.3,9.3
2008,2.1,1.17,1.74,2.09
2008,7.42,4.01,6.87,7.52
2008,5.28,5.22,3.55,5.83
2008,24.9,20.6,19,23.5
2008,20.3,19.57,18.5,19.1
2008,4.6,4.94,3.68,4.6
2008,5,4.45,2.8,4.4
2008,7.41,4.55,4.5,8.45
2007,2.87,5.89,2.03,10.38
2007,11.58,NA,3.82,11.58
2007,3.03,4.64,2.63,4.65
2007,6.2,11.47,5.42,12.52
2007,3.13,4.14,2.55,4.54
2007,14.5,12.5,8.38,17.04
2007,13.66,13.66,8.55,13.66
2007,NA,NA,32.4,NA
2007,0.52,NA,0.48,NA
2007,5.31,7.91,2.9,8.65
2007,0.61,0.53,0.34,0.99
2007,11.62,11.62,5.36,11.62
2007,NA,6.82,4.98,6.97
2007,1.42,NA,1.03,2.02
2007,4.89,5.4,4.5,7.47
2007,6.11,7.32,4.45,9.14
2007,45.83,NA,47.5,33.88
2007,6.01,7.93,6.16,9.44
2007,5.35,8.15,4.15,6.87
2007,4.62,4.74,3.65,2.68
2007,2.03,2.57,1.46,3.96
2007,1.47,5.06,1.47,3.37
2007,5.85,5.9,5.34,7.71
2007,8.89,8.89,4.72,8.89
2007,11.2,NA,9.45,21.13
2007,NA,9.07,NA,9.07
2007,NA,NA,NA,14.91
2007,9.3,9.3,9.3,9.3
2007,1.5,2.55,0.93,1.98
2007,4.85,7.14,3.83,6.69
2007,6.05,5.36,4.84,7.03
2007,23.42,23.87,16.9,28.08
2007,22.9,24.71,19,23.82
2007,5.97,6.17,5.81,5.32
2007,5.35,5,4.31,5.33
2006,2.73,NA,2.27,3.29
2006,0.41,1.66,0.36,0.41
2006,6.26,5.7,5.36,NA
2006,8.89,8.89,8.89,8.89
2006,NA,21.44,NA,27.49
2006,9.07,9.07,9.07,9.07
2006,9.3,9.3,9.3,9.3
2006,2.66,2.13,2.37,3.49
2006,7.92,6.62,6.8,8.8
2006,6.51,5.83,5.2,7.33
2006,11.62,11.62,11.62,11.62
2006,7.9,NA,6.11,8.1
2006,6.74,NA,5.03,7.36
2006,8.33,9.08,6.84,8.78
2006,NA,NA,NA,34.3
2006,9.36,8.86,7.48,9.66
2006,8.15,8.15,8.15,8.15
2006,5.37,3.25,4.47,5.69
2006,5.35,17,5.01,7.1
2006,11.58,11.58,11.58,11.58
2006,NA,10.8,11.3,NA
2006,4.47,5.78,3.91,4.71
2006,24.95,17,15.4,21.35
2006,13.66,13.66,13.66,13.66
2006,NA,8.07,NA,NA
2006,8.05,8.1,6.8,8.9
2006,5.62,2.87,4.75,5.97
2005,1.24,1.19,1.11,3.84
2005,1.31,3.98,1.66,4.78
2005,3.52,3.26,3,8.51
2005,NA,6.24,5.13,NA
2005,8.89,NA,NA,NA
2005,24.3,24.17,25.37,NA
2005,NA,NA,NA,26.79
2005,7.53,NA,9.07,NA
2005,9.3,NA,8.16,NA
2005,NA,18.17,NA,20.86
2005,1.94,2.13,2.08,2.39
2005,6.57,4.99,4.08,6.27
2005,6.08,NA,5.1,NA
2005,11.62,NA,11.62,NA
2005,0.2,NA,NA,1.35
2005,NA,6.05,2.67,7.14
2005,9.36,8.54,8.8,NA
2005,29.3,36.16,31.3,37.63
2005,9.16,9.16,8.62,9.9
2005,6.57,6.43,6.21,NA
2005,3.5,4.39,2.83,5.29
2005,NA,NA,NA,6.06
2005,NA,NA,40,NA
2005,NA,NA,17,NA
2005,NA,NA,11.58,NA
2005,NA,6.77,NA,6.87
2005,11.2,12.51,10.44,12.8
2005,1.96,2.12,2.13,4.08
2005,26.1,18.55,25.34,28.9
2005,13.66,NA,13.66,NA
2005,NA,NA,8.07,NA
2005,7.8,10.46,7.14,13.55
2005,35,NA,NA,NA
2004,1.23,1.41,1.45,1.93
2004,5.36,3.72,3.14,4.41
2004,5.91,6.79,3.74,8.28
2004,6.35,6.18,5.55,6.7
2004,NA,NA,18.57,27.73
2004,7.27,NA,6.51,NA
2004,2.82,1.95,2,2.55
2004,6.36,7.09,5.85,9.11
2004,9.78,NA,8.94,NA
2004,NA,NA,33.77,29.3
2004,9.62,9.87,9.33,NA
2004,7.63,6.95,6.64,9.2
2004,4.85,4.78,3.35,7.34
2004,NA,NA,5.85,9.87
2004,7.8,7.09,7.01,9.1
2004,12.79,12.81,11.38,13
2004,2.11,2.32,2.03,NA
2004,NA,NA,24.29,26.12
2004,3.82,NA,2.79,NA
2004,NA,NA,9.86,14.19
2004,NA,31.75,NA,NA
2003,3.62,0.84,2.83,5.24
2003,3.71,2.37,2.51,4.71
2003,6.75,3.85,5.92,7.22
2003,4.62,5.15,4.32,6.15
2003,NA,5.46,NA,NA
2003,NA,19.93,NA,NA
2003,2.51,2.72,2.03,2.8
2003,4.12,NA,3.58,NA
2003,NA,8.47,NA,NA
2003,9.44,8.98,9.76,9.61
2003,5.2,5.37,6.77,5.97
2003,4.81,3.47,4.35,5.9
2003,NA,7.02,NA,NA
2003,6.22,5.04,5.04,5.92
2003,11.91,10.37,12.65,12.95
2003,NA,2.3,NA,4.91
2003,NA,12.1,NA,NA
2003,NA,11,NA,NA
2003,NA,11.67,NA,NA
2003,26.32,17.83,29.58,28.38
2002,1.32,0.99,1.49,4.04
2002,26.33,14.13,13.73,27.08
2002,4.53,2.92,6.02,5.02
2002,7.72,4.4,4.4,4.65
2002,6.37,3.9,4.85,6.95
2002,16.79,13.4,14.75,16.8
2002,NA,13.4,NA,17.5
2002,8.6,6.28,6.43,NA
2002,NA,11.45,10.9,NA
2002,4.09,1.4,2,1.51
2002,2.78,2.46,NA,3.16
2002,7.39,7.28,7.98,8.33
2002,NA,24.15,25.95,25.6
2002,NA,NA,NA,7.95
2002,14.03,9.15,13.12,12.9
2002,8.49,7.91,8.91,9.66
2002,4.86,4.72,5.42,5.67
2002,2.64,2.85,2.6,3.5
2002,6.24,5.3,5.92,6.02
2002,NA,12.25,NA,NA
2002,12.13,10.25,12.31,13.85
2002,5.09,3.87,4.57,5.27
2002,8.92,8.9,9.6,10.15
2002,1.91,2.26,2.21,4.96
2002,NA,7.54,11.54,11.09
2002,NA,22.7,29.3,29.3
2002,1.11,NA,2.17,NA
2002,13.7,8.35,10.55,12.53
2002,2.47,1.16,1.56,2.26
2001,19.78,12.63,9.68,23.48
2001,3.82,0.95,0.71,4.01
2001,NA,14.96,NA,15
2001,3.32,NA,3.92,NA
2001,28.8,NA,21.8,25.8
2001,9.12,5.01,8.14,7.79
2001,1.96,2.09,2.01,4.76
2001,11.2,5.89,8.5,10.6
2001,4.62,2.3,3.62,4.22
2001,NA,8.5,NA,NA
2001,1.39,1.06,1.09,2.54
2001,6.76,5.37,4.95,4.5
2001,4,2.75,2.75,4.2
2001,5.87,3.72,4.87,5.52
2001,8.56,7.5,7.81,9.66
2001,NA,6.64,8.25,9.5
2001,25.1,NA,23.4,24.1
2001,7.68,6.63,7.08,8.08
2001,NA,2.44,1.86,3.61
2001,2.35,1.98,0.9,2.15
2001,12.2,10.48,9.4,NA
2001,NA,NA,7.1,NA
2001,NA,2.8,2.93,NA
2001,NA,NA,10.8,NA
2001,NA,NA,NA,16.1
2001,6.85,3.7,3.3,6.45
2001,5.4,4.3,4.15,5.2
2001,4.87,1.88,2.52,5.12
2000,NA,23.52,NA,NA
2000,15.38,11.27,8.93,20.43
2000,6.35,4.88,4.84,7.35
2000,NA,NA,7.06,NA
2000,NA,NA,11.61,NA
2000,NA,NA,2.83,NA
2000,3.27,2.24,2.04,3.65
2000,6.79,7.33,6.31,7.84
2000,23.23,NA,NA,25.28
2000,3.06,3.14,2.08,5.81
2000,7.23,4.65,6.78,7.52
2000,2.6,1.77,0.54,2.36
2000,0.9,1.23,0.54,2.78
2000,15.14,1.57,1.09,2.68
2000,NA,10.03,11.98,NA
2000,7.4,4.92,5.23,6.38
2000,7.53,4.21,2.29,NA
2000,3.96,4.09,3.17,5.26
2000,0.38,4.44,2.69,1.49
2000,NA,NA,11.22,NA
2000,2.54,3.33,2.2,3.34
2000,4.44,4.63,2.08,6.28
2000,1.76,2.26,1.84,3.49
2000,4.16,4.61,4,4.19
2000,4.48,5.17,3.83,4.55
2000,NA,12.68,1.03,4.26
2000,14.45,13.5,10.72,16.83
2000,8.01,7.84,7.25,6.71
1999,7.89,7.09,7.88,7.73
1999,7.17,6.56,7.48,6.98
1999,2.5,2.42,1.7,2.7
1999,2.13,1.04,1.21,1.96
1999,NA,4.19,NA,NA
1999,14.58,8.72,12.33,4.43
1999,1.53,1.9,0.76,1.98
1999,13.66,8.85,7.62,NA
1999,3.73,3.55,2.7,0.07
1999,NA,22.83,NA,23.59
1999,NA,NA,NA,9.37
1999,6.78,5.53,5.52,6.4
1999,1.83,2.28,2.05,3.12
1999,NA,4.41,NA,NA
1999,3.4,2.55,4.1,3.97
1999,NA,3.85,NA,NA
1999,2.73,NA,2.01,2.09
1999,4.5,2.8,4.14,4.21
1999,NA,NA,7.51,NA
1999,7.89,6.32,7.51,9.51
1999,3.02,3.13,2.96,4.7
1999,4.43,3.12,3.88,4.33
1999,4.19,4.06,4.32,4.19
1999,3.31,2.09,2.2,2.72
1999,9.44,6.05,6.06,NA
1999,4.79,4.74,5.39,4.74
1999,3.29,2.73,2.82,3.36
1999,NA,NA,NA,4.79
1999,0.96,1.01,1.27,1.66
1999,18.76,6.88,7.48,15.41
1998,7.38,NA,2.89,NA
1998,8.4,7.97,6.99,8.44
1998,3.45,2.65,0.44,5.34
1998,7.01,4.43,5.1,6.02
1998,NA,NA,6.91,NA
1998,NA,2.57,1.75,NA
1998,5.63,3.11,2.55,7.08
1998,2.04,2.29,0.87,4.99
1998,7.83,6.68,2.22,NA
1998,7.2,7.21,6.39,8.85
1998,4.81,4.54,3.76,5.78
1998,NA,7.85,NA,NA
1998,2.94,2.31,1.8,5.51
1998,0.3,1.24,0.68,0.85
1998,13.66,11.32,5.6,20.23
1998,7.9,7.81,2.66,10.56
1998,0.43,1.22,1.3,3.27
1998,10.84,10.46,8.23,11.27
1998,NA,25.12,NA,NA
1998,NA,NA,2.36,6.05
1998,0.88,1.26,1.49,3.67
1998,5.61,5.34,4.33,NA
1998,0.42,1.02,NA,2.51
1998,4.93,5.51,2.08,10.45
1997,NA,6.08,5.32,6.65
1997,3.6,3.25,3.29,4.37
1997,1.53,1.43,1.74,3.05
1997,20.5,9.4,8.78,20.56
1997,4.6,3.7,7.18,5.7
1997,5.75,4.55,4.8,5.21
1997,7.55,4.75,6.25,6.38
1997,NA,4.1,6.71,8.07
1997,NA,NA,12.5,NA
1997,15.25,NA,6.85,13.6
1997,NA,NA,4.6,NA
1997,4.65,2.15,2.16,3.48
1997,NA,4.15,3.52,4.32
1997,NA,4.75,4,8.3
1997,NA,6.84,9.48,NA
1997,2.5,2.5,2.26,4.09
1997,NA,6.2,4.19,5.34
1997,1.3,2.75,1.67,4.88
1997,5.25,1.75,1.99,4.25
1997,11.4,8.4,10.59,11.6
1997,NA,4.7,NA,NA
1997,2.54,1.3,1.98,2.23
1997,3.3,3.5,2.65,3.05
1997,8.35,7.8,7.98,8.55
1997,NA,8.15,NA,NA
1997,8.7,8.25,7.86,8.71
1996,6.95,6.34,5.32,7.11
1996,9.21,8.42,7.42,9.03
1996,0.94,1.8,11.75,2.45
1996,NA,19.06,6.43,23.26
1996,4.04,3.85,3.83,4.35
1996,4.95,5.08,4.4,5.39
1996,NA,6.9,6.37,7.69
1996,6.31,4.82,3.24,7.51
1996,11.3,9.45,9.52,9.26
1996,5.83,5.81,3.87,6.96
1996,3.9,2.95,2.52,5.38
1996,4.98,5.63,3.43,3.85
1996,5.9,4.9,3.93,6.86
1996,2.3,2.57,2.45,3.58
1996,5.23,5.38,4.06,7.5
1996,0.61,NA,1.16,3.24
1996,1.7,2.09,1.28,3.99
1996,11.65,10.87,7.77,11.27
1996,1.19,2.08,0.2,0.5
1996,NA,NA,2.05,5.31
1996,7.65,7.91,6.25,7.63
1996,7.65,NA,6.37,NA
1996,3.2,4.03,2.93,3.54
2018,NA,6.59,5.55,NA
2018,NA,8.37,6.82,NA
2018,NA,5.77,5,NA
2018,NA,4.06,3.72,NA
2018,NA,9.09,8.63,NA
2018,NA,7.41,9.15,NA
2018,NA,15.1,13.8,NA
2018,NA,9.1,8.35,NA
2018,NA,6.55,1.98,NA
2018,NA,7.08,4.62,NA
2018,NA,11.1,4.75,NA
2018,NA,3.12,1.71,NA
2018,NA,8.31,5.7,NA
2018,NA,5.29,2.35,NA
2018,NA,11,6.8,NA
2018,NA,7.75,5.85,NA
2018,NA,8.73,7.65,NA
2018,NA,6.07,3.77,NA
2018,NA,1.63,1.46,NA
2018,NA,6.15,0.94,NA
2018,NA,0.78,0.75,NA
2018,3.65,5.1,NA,NA
2018,NA,2.15,1.86,NA
2018,NA,10.95,9.9,NA
2018,NA,15.31,13.4,NA
2018,NA,4.92,2.6,NA
2018,NA,7.42,4.98,NA
2018,NA,8.1,7.2,NA
2018,NA,9.7,7.39,NA
2018,NA,NA,11.9,NA
2018,NA,2.09,1.53,NA
2018,NA,11.93,12.2,NA
2018,NA,8.17,8.19,NA
2018,NA,4.78,3.7,NA
2018,NA,2.8,2.62,NA
2018,NA,7.3,6.55,NA
2018,NA,1.51,1.4,NA
2018,NA,7.55,4.81,NA
2018,NA,3.17,3.11,NA
2018,NA,9,8.1,NA
2018,NA,20.38,14.2,NA
2018,NA,7.8,2.65,NA
2018,NA,17.45,17.45,NA
2018,NA,18.41,7.1,NA
2018,NA,10.3,5.42,NA
2018,NA,10.94,10.94,NA
2018,NA,12.08,7.7,NA
2018,NA,13.65,6.17,NA
2018,NA,9.99,6.51,NA
2018,NA,12.33,9.85,NA
2018,NA,12.78,10.4,NA
2018,NA,6.6,6.99,NA
2018,NA,10.04,7.62,NA
2018,NA,4.92,3.65,NA
2018,NA,4.07,3.2,NA
2018,NA,6.6,5.62,NA
2018,NA,0.45,0.47,NA
2018,NA,3.56,3.16,NA
2018,NA,7.66,6.05,NA
2018,NA,8.52,8.14,NA
2018,NA,2.55,2.37,NA
2018,NA,3.71,2.4,NA
2018,NA,10.47,7.35,NA
2018,NA,0.47,4.6,NA
2018,NA,11,5.4,NA
2018,NA,3.65,2.24,NA
2018,NA,3.64,2.5,NA
2018,NA,6.22,5.64,NA
2018,NA,8.73,3.97,NA
2018,NA,3,2.3,NA
2018,NA,9.7,8.06,NA
2018,NA,4.24,3.37,NA
2018,NA,5.1,3.65,NA
2018,NA,10.08,7.03,NA
2018,NA,9.12,4.4,NA
2018,NA,4.63,3.47,NA
2018,NA,2.64,2.96,NA
2018,NA,8.09,6.21,NA
2018,NA,7.96,6.51,NA
2018,5.58,8.41,NA,NA
2018,NA,12.61,NA,NA
2018,NA,NA,2.7,2.5
2018,NA,10.04,8.15,NA
2018,NA,8.51,7.6,NA
2018,NA,3.86,2.4,NA
2017,1.64,3.55,2.55,4.3
2017,7.19,3.84,3.03,5.27
2017,11.88,10.6,10.33,12.57
2017,1.23,4.96,3.8,3.55
2017,11,11,5.91,11
2017,1.58,6.25,1.89,2.15
2017,4.37,6.44,3.11,4.27
2017,4.28,6.44,5.8,6.42
2017,8.01,10.66,6.39,10.42
2017,2.55,3.11,2.27,2.9
2017,8.58,11.14,8.63,11.3
2017,2.28,4.4,3.68,9.09
2017,3.74,5.32,4.65,7.91
2017,5.39,8.49,6.65,14.4
2017,7.56,11.72,7.67,12.73
2017,10.04,10.68,8.43,5.14
2017,3.38,4.54,3.93,5.49
2017,1.82,3.01,2.96,5.21
2017,6.3,8.88,7.1,9.67
2017,NA,6.97,5.82,7.66
2017,NA,8.35,7.57,12.05
2017,NA,NA,NA,12.65
2017,16.32,12.26,16.47,NA
2017,1.32,2.38,1.93,3.06
2017,7.67,10.93,9.97,12.81
2017,16.14,16.19,15.91,19.61
2017,2.48,5.37,3.29,4.89
2017,3.54,8.17,5.1,9.79
2017,4.93,7.99,7.44,9.64
2017,3.51,5.37,4.7,6.77
2017,12.57,9.85,8.07,11.62
2017,2.19,1.72,1.7,2.14
2017,13.32,7.25,8.14,14.46
2017,6.96,7.96,6.87,9.9
2017,2.31,4.87,3.9,7.09
2017,10.06,10.04,8.65,10.19
2017,1.41,1.49,1.43,1.72
2017,2.9,3.42,2.97,3.78
2017,7.97,8.13,7.95,8.12
2017,7.8,7.8,7.8,7.8
2017,17.45,17.45,17.45,17.45
2017,11.29,11.27,12.61,11.4
2017,7.93,9.27,6.42,10.3
2017,10.94,10.94,10.94,10.94
2017,12.08,12.08,12.08,12.08
2017,13.65,13.65,13.65,13.65
2017,1.39,3.08,2.78,NA
2017,1.7,2.81,2.37,NA
2017,7.36,8.04,4.28,NA
2017,21.36,21.73,16.1,NA
2017,20.23,19.13,17.5,NA
2017,6.14,10.46,8.64,13.22
2017,5.46,8.63,7.51,11.09
2017,1.28,3.84,2.94,6.37
2017,3.76,6.84,5.44,9.11
2017,6.16,8.52,7.02,10.64
2017,3.45,5.76,4.91,6.27
2017,3.64,4.27,3.69,7.07
2017,5.28,9.54,7.83,10.95
2017,5.36,8.3,6.39,10.75
2017,14.4,15.8,4.14,17.28
2017,9.1,9.75,9.75,10.04
2017,11.04,7.34,2.64,13.25
2017,9.51,7.56,6.03,8.19
2017,11.1,11.1,11.1,11.1
2017,3.96,2.38,1.7,4.17
2017,6.22,8.29,7.24,10.31
2017,2.85,6.03,3.75,7.1
2017,6.56,11,9.44,11
2017,5.11,9.31,6.62,10.8
2017,6.41,8.62,7.99,9.64
2017,0.72,7.39,4.52,9.57
2017,0.82,2.06,1.49,2.09
2017,3.06,3.76,3.4,6.48
2017,0.5,0.71,0.61,0.86
2017,8.12,11.32,8.48,13.38
2017,10.88,12.46,10.87,13.66
2017,12.34,12.72,12.46,15.4
2017,5.02,10.71,7.82,12.07
2017,2,5.31,3.29,5.45
2017,1.96,4.63,3.11,5.43
2017,3.86,6.71,5.7,7.03
2017,0.38,0.98,0.42,2.08
2017,2.63,3.79,3.71,5.1
2017,5.99,7.41,7.03,8.56
2017,7.93,8.49,8.36,9.29
2016,6.66,8.38,7.75,NA
2016,6.79,9.33,9.07,11.8
2016,5.51,8.3,7.41,10.35
2016,5.54,7.15,7.23,9.5
2016,1.2,3.41,2.43,10.15
2016,4.43,6.2,5.52,7.55
2016,3.61,3.95,3.68,6.15
2016,5.67,9,8.39,10.65
2016,4.49,1.95,6.38,3.8
2016,5.51,7.8,7.81,10.75
2016,11.1,3.56,NA,11.1
2016,5.23,4.31,5.02,7.1
2016,7.32,9.5,9.57,11
2016,11.7,8.4,13.1,16.75
2016,8.3,8.03,8.9,NA
2016,5.33,8.05,7.15,10.8
2016,2.5,2.96,3.2,NA
2016,1.04,1.6,1.81,2
2016,0.79,1.55,1.08,3.4
2016,6.86,8,7.67,9.2
2016,0.5,NA,0.7,NA
2016,1.85,5.94,5.24,8.6
2016,17.45,NA,NA,17.45
2016,7.95,NA,9.14,6.74
2016,1.84,NA,2.73,NA
2016,7.99,NA,9.84,12.75
2016,9.71,NA,10.6,NA
2016,3.79,NA,1.57,1.65
2016,6.62,NA,7.73,11.3
2016,8.73,NA,8.62,NA
2016,5.91,NA,7.82,9.45
2016,1.23,NA,1.47,2.08
2016,31.21,NA,23.77,NA
2016,NA,NA,7.61,8.75
2016,8.22,NA,7.99,8.15
2016,4.09,NA,4.86,7.05
2016,7.18,NA,7.27,9.08
2016,9.88,NA,NA,10.94
2016,1.46,NA,2.18,4.76
2016,4.42,NA,9.7,9.4
2016,17.01,NA,16.71,NA
2016,6.44,NA,9.41,9.9
2016,4.99,NA,4.99,6.25
2016,7.8,NA,NA,7.8
2016,2.35,NA,3.12,3.97
2016,1.57,NA,2.81,NA
2016,2.71,NA,3.85,7.09
2016,6.11,NA,6.41,19.9
2016,8.11,NA,12.06,12.08
2016,5.25,NA,6.02,9.6
2016,14.83,NA,14.95,18.05
2016,8.79,9.47,9.72,12.9
2016,10.76,10.92,11.35,13.2
2016,11.97,11.3,12.76,12.8
2016,4.51,3.41,5.96,4.86
2016,6.99,3.1,9.17,12
2016,2.39,4.1,4.47,5.8
2016,2.59,3.4,3.57,5.45
2016,5.05,6.05,5.91,7.6
2016,0.03,0.05,0.39,0.9
2016,3.8,3.31,3.49,4.81
2016,5.7,6.35,6.62,7.1
2016,2.36,3.18,2.71,8.58
2016,10.25,9.5,10.63,10.93
2016,3.06,2.95,3.82,5.5
2016,8.32,8.56,8.58,8.08
2016,3.48,3.85,4.07,4.75
2016,5.69,5.1,NA,11
2016,1.98,3.27,2.88,2.47
2016,2.14,3.7,2.49,4
2016,2.39,2.2,7.16,2.6
2016,4.59,3.7,5.5,5.2
2016,5.28,6.85,6.07,NA
2016,NA,11.58,NA,12.65
2016,6.31,5.1,10.71,9.75
2016,2.72,2.5,3.08,2.9
2016,9.52,9.65,9.82,11.3
2016,3.15,3.87,3.82,5.7
2016,7.63,7.65,7.92,4.8
2016,6.53,7.61,7.72,9.36
2016,7.85,4.61,8.7,7.95
2016,6.57,9.65,8.9,12
2016,3.73,4.53,4.28,6
2016,5.42,7.64,7.08,14.4
2016,4.84,6.6,5.98,8.35
2016,3.29,2.03,6.37,3.2
2015,3.1,2.28,1.75,2.87
2015,6,7.99,7.47,9.6
2015,4.75,10.45,8.53,11.16
2015,5.6,7.98,7.47,10.07
2015,6.7,6.47,5.94,9.28
2015,1.65,3.43,2.04,5.15
2015,4.95,6.23,4.74,7.02
2015,5.6,3.93,3.71,5.86
2015,6,9.26,8.16,13.3
2015,2.7,1.9,1.41,2.12
2015,6.55,6.83,7.68,8.02
2015,11.1,4.18,11.1,11.1
2015,3.1,NA,3.65,4.87
2015,6.3,8.58,8.23,11
2015,13.65,16.5,15.22,17.1
2015,8.15,9.15,7.12,13.8
2015,5.9,7.38,6.12,10.8
2015,2.3,1.73,1.36,2.72
2015,0.4,NA,1.4,1.06
2015,0.2,3.2,0.64,1.3
2015,6.2,6.8,7.63,7.95
2015,7.3,1.1,0.56,1.52
2015,0.8,5.5,3.81,7.43
2015,17.45,10.73,15.46,16.55
2015,8.44,5.02,4.72,8.54
2015,12.3,NA,NA,12.3
2015,8.25,10.53,9.96,12.32
2015,9.3,7.63,NA,8.95
2015,1,1.28,3.79,2.14
2015,5.9,9.68,6.04,8.28
2015,5.5,7.58,NA,8.6
2015,3.6,5.38,4.78,7.86
2015,1.13,1.58,1.36,1.58
2015,20.1,8.5,NA,17.93
2015,5.7,7.78,6.68,8.48
2015,8,8.28,8.23,8.15
2015,4.05,5.15,5.01,6.45
2015,6.68,7.13,6.97,8.71
2015,NA,NA,4.23,9.94
2015,3.16,3.94,1.86,4.34
2015,4.5,7,5.79,9.43
2015,12.6,10.4,NA,14.16
2015,5.5,5.88,6.71,8.2
2015,NA,1.8,NA,NA
2015,2,3.08,3.07,4.08
2015,7.8,3.28,4.95,5.15
2015,2.92,3.04,3.21,3.28
2015,0.3,2.8,NA,2.96
2015,2.1,4.63,3.61,5.94
2015,19.9,19.9,4.94,19.9
2015,5.7,4.88,2.64,7.85
2015,7.3,5.89,5.03,5.55
2015,13.4,14.38,13.89,17.32
2015,7.4,9.03,8.36,12.22
2015,NA,2.38,10.24,12.02
2015,9.7,10.72,10.65,12.1
2015,3.06,3.78,5.08,4.11
2015,6.4,3.73,7.78,10.3
2015,2.45,4.79,2.63,4.59
2015,1.5,3.4,2.47,3.48
2015,4.5,5.88,5.6,5.95
2015,1.1,0.11,0.06,4.67
2015,2.31,NA,3.3,NA
2015,5.2,5.28,5.83,6.79
2015,2.13,2.13,2.18,2.74
2015,9.5,8.48,9.62,9.72
2015,1.9,2.08,1.88,3.82
2015,2.88,1.16,8.01,7.98
2015,3.2,3.78,3.56,4.5
